#timestamp	rawEeg
1303683508.232817	34
1303683508.239328	10
1303683508.239655	-1
1303683508.239967	2
1303683508.240288	4
1303683508.242674	-2
1303683508.247406	-3
1303683508.247728	-1
1303683508.248043	1
1303683508.248354	-1
1303683508.257269	-5
1303683508.257597	-2
1303683508.258017	-5
1303683508.258414	-24
1303683508.258740	-36
1303683508.265253	-23
1303683508.265710	-7
1303683508.266029	-2
1303683508.266343	-11
1303683508.273136	-20
1303683508.273649	-7
1303683508.273966	3
1303683508.274284	-5
1303683508.276872	-20
1303683508.283436	-27
1303683508.283902	-18
1303683508.284217	-1
1303683508.284535	10
1303683508.291341	24
1303683508.291998	40
1303683508.292562	53
1303683508.292955	59
1303683508.293269	57
1303683508.299771	52
1303683508.300082	44
1303683508.300428	38
1303683508.300859	26
1303683508.309473	28
1303683508.309805	41
1303683508.310607	54
1303683508.310954	66
1303683508.311271	68
1303683508.317979	57
1303683508.318300	41
1303683508.318615	24
1303683508.318926	7
1303683508.327598	11
1303683508.328020	36
1303683508.328330	55
1303683508.328655	56
1303683508.328966	51
1303683508.335470	43
1303683508.335926	35
1303683508.336244	22
1303683508.336560	11
1303683508.344229	6
1303683508.344555	3
1303683508.344872	5
1303683508.345187	13
1303683508.347574	26
1303683508.354648	43
1303683508.354964	55
1303683508.355277	40
1303683508.355594	18
1303683508.362101	7
1303683508.362453	10
1303683508.362818	17
1303683508.363132	19
1303683508.363456	17
1303683508.369953	17
1303683508.370276	32
1303683508.370703	45
1303683508.371023	51
1303683508.379983	54
1303683508.380306	56
1303683508.380629	44
1303683508.380941	28
1303683508.381254	26
1303683508.387754	39
1303683508.388065	56
1303683508.388390	68
1303683508.388709	71
1303683508.397738	71
1303683508.398091	72
1303683508.398330	69
1303683508.398637	49
1303683508.398896	42
1303683508.405592	65
1303683508.405783	87
1303683508.405956	96
1303683508.406149	87
1303683508.413240	88
1303683508.413531	104
1303683508.413826	112
1303683508.414102	97
1303683508.416458	76
1303683508.425061	68
1303683508.425402	60
1303683508.425746	33
1303683508.432224	17
1303683508.432680	5
1303683508.432997	-7
1303683508.433281	-18
1303683508.433523	-20
1303683508.440338	-10
1303683508.440663	6
1303683508.441009	17
1303683508.441326	17
1303683508.447856	9
1303683508.450177	7
1303683508.450450	23
1303683508.450718	37
1303683508.450983	34
1303683508.458078	36
1303683508.458399	55
1303683508.458749	74
1303683508.459057	75
1303683508.467615	66
1303683508.467888	56
1303683508.468236	51
1303683508.468506	50
1303683508.468775	54
1303683508.475343	55
1303683508.475680	52
1303683508.476020	42
1303683508.476299	34
1303683508.483115	16
1303683508.483414	8
1303683508.485729	6
1303683508.486014	7
1303683508.486296	21
1303683508.492815	35
1303683508.493103	44
1303683508.493378	51
1303683508.493648	38
1303683508.502167	26
1303683508.502577	28
1303683508.502818	37
1303683508.503103	43
1303683508.503377	52
1303683508.510454	69
1303683508.510723	88
1303683508.511004	91
1303683508.511288	77
1303683508.520076	64
1303683508.520313	44
1303683508.520532	23
1303683508.520786	2
1303683508.523061	-13
1303683508.527459	-22
1303683508.527663	-14
1303683508.527930	-6
1303683508.528145	5
1303683508.538673	8
1303683508.538872	1
1303683508.539070	-7
1303683508.539267	-13
1303683508.539472	-24
1303683508.544351	-24
1303683508.544560	-10
1303683508.544759	3
1303683508.544955	18
1303683508.553435	37
1303683508.553636	40
1303683508.553834	22
1303683508.554030	6
1303683508.556315	2
1303683508.563004	4
1303683508.563323	6
1303683508.563643	8
1303683508.563954	17
1303683508.570459	28
1303683508.570770	40
1303683508.571078	40
1303683508.571392	37
1303683508.573779	39
1303683508.578560	50
1303683508.578956	45
1303683508.587316	25
1303683508.587538	11
1303683508.593361	11
1303683508.596425	26
1303683508.596663	39
1303683508.596881	43
1303683508.597109	48
1303683508.599559	49
1303683508.599747	48
1303683508.599926	42
1303683508.600107	35
1303683508.606608	24
1303683508.606792	11
1303683508.607003	17
1303683508.607219	21
1303683508.609649	12
1303683508.616088	8
1303683508.616283	6
1303683508.616463	3
1303683508.616642	-3
1303683508.625168	-12
1303683508.625383	-14
1303683508.625603	-18
1303683508.625943	-28
1303683508.626131	-33
1303683508.632582	-2
1303683508.632815	33
1303683508.633029	36
1303683508.633252	21
1303683508.641889	16
1303683508.642074	20
1303683508.642264	26
1303683508.642486	27
1303683508.642716	21
1303683508.652349	21
1303683508.653036	28
1303683508.653486	38
1303683508.653975	33
1303683508.658734	19
1303683508.659177	17
1303683508.659537	21
1303683508.659925	23
1303683508.660224	39
1303683508.666744	59
1303683508.667036	76
1303683508.667419	83
1303683508.667795	68
1303683508.676455	41
1303683508.676872	27
1303683508.677126	28
1303683508.677396	26
1303683508.677667	7
1303683508.684517	-9
1303683508.684783	-21
1303683508.685052	-13
1303683508.685417	16
1303683508.694471	39
1303683508.694795	35
1303683508.695109	23
1303683508.695461	25
1303683508.695883	34
1303683508.702401	35
1303683508.702715	28
1303683508.703029	20
1303683508.703341	21
1303683508.710415	40
1303683508.711052	55
1303683508.711671	58
1303683508.711987	52
1303683508.712302	50
1303683508.720961	59
1303683508.721275	64
1303683508.721602	55
1303683508.721914	44
1303683508.728440	39
1303683508.728755	42
1303683508.729067	58
1303683508.729391	59
1303683508.731880	45
1303683508.736980	29
1303683508.737388	23
1303683508.737859	20
1303683508.738362	5
1303683508.747055	-12
1303683508.747341	-17
1303683508.747620	4
1303683508.747886	28
1303683508.748179	48
1303683508.755367	53
1303683508.755733	40
1303683508.756106	29
1303683508.756469	42
1303683508.763717	59
1303683508.764161	68
1303683508.764549	61
1303683508.764868	49
1303683508.767214	40
1303683508.771891	50
1303683508.772966	60
1303683508.773499	65
1303683508.773917	53
1303683508.780481	34
1303683508.780772	12
1303683508.781042	2
1303683508.781414	8
1303683508.781721	25
1303683508.790463	43
1303683508.790705	54
1303683508.790969	57
1303683508.791262	58
1303683508.799879	59
1303683508.800178	60
1303683508.800439	65
1303683508.800720	65
1303683508.800987	64
1303683508.808020	67
1303683508.808299	68
1303683508.808594	66
1303683508.808861	66
1303683508.816411	61
1303683508.816614	44
1303683508.816787	27
1303683508.816958	12
1303683508.819433	-4
1303683508.826066	-17
1303683508.826337	-8
1303683508.826627	7
1303683508.826899	16
1303683508.833440	24
1303683508.833877	39
1303683508.834144	45
1303683508.834414	37
1303683508.834683	18
1303683508.841373	7
1303683508.841744	9
1303683508.842113	10
1303683508.842501	18
1303683508.851158	24
1303683508.851419	33
1303683508.851655	36
1303683508.851920	35
1303683508.854996	25
1303683508.859541	25
1303683508.859941	40
1303683508.860249	42
1303683508.860480	33
1303683508.869097	26
1303683508.869383	35
1303683508.869638	49
1303683508.869922	60
1303683508.870185	60
1303683508.877225	52
1303683508.877659	39
1303683508.878037	21
1303683508.878538	6
1303683508.885304	1
1303683508.885728	5
1303683508.886004	18
1303683508.886382	25
1303683508.886651	36
1303683508.893993	44
1303683508.894395	54
1303683508.894767	55
1303683508.895892	51
1303683508.902718	51
1303683508.903150	56
1303683508.903515	54
1303683508.903863	50
1303683508.904211	45
1303683508.912994	39
1303683508.913261	25
1303683508.913526	6
1303683508.913801	-13
1303683508.920524	-27
1303683508.920901	-33
1303683508.921233	-34
1303683508.921668	-28
1303683508.921903	-18
1303683508.928459	-21
1303683508.928758	-28
1303683508.929027	-19
1303683508.929286	-5
1303683508.939205	4
1303683508.939612	8
1303683508.940007	4
1303683508.940392	-8
1303683508.940754	-5
1303683508.947374	17
1303683508.947785	41
1303683508.948104	54
1303683508.948354	43
1303683508.955396	28
1303683508.955757	23
1303683508.956008	24
1303683508.956394	17
1303683508.956661	-7
1303683508.963452	-23
1303683508.963761	-18
1303683508.964007	-9
1303683508.964376	-7
1303683508.973069	3
1303683508.973450	24
1303683508.973731	56
1303683508.974780	76
1303683508.975294	70
1303683508.982082	42
1303683508.982464	12
1303683508.982779	4
1303683508.983150	20
1303683508.991946	27
1303683508.992238	23
1303683508.992516	26
1303683508.992789	37
1303683508.993055	41
1303683508.999797	49
1303683509.000304	55
1303683509.000579	49
1303683509.000860	37
1303683509.007377	33
1303683509.007738	38
1303683509.007948	43
1303683509.008122	56
1303683509.010584	60
1303683509.017040	39
1303683509.017543	20
1303683509.018977	29
1303683509.019375	43
1303683509.026039	45
1303683509.026378	51
1303683509.026689	53
1303683509.026968	48
1303683509.029327	45
1303683509.033721	43
1303683509.034008	23
1303683509.034306	-5
1303683509.034586	-6
1303683509.043202	17
1303683509.043539	24
1303683509.043811	17
1303683509.044095	10
1303683509.046409	6
1303683509.052943	17
1303683509.053231	45
1303683509.053501	72
1303683509.053769	85
1303683509.060470	81
1303683509.060938	76
1303683509.061456	84
1303683509.063847	88
1303683509.064066	84
1303683509.070845	81
1303683509.071157	83
1303683509.071471	80
1303683509.071751	65
1303683509.078395	44
1303683509.078769	34
1303683509.079055	38
1303683509.079312	48
1303683509.079589	42
1303683509.086461	39
1303683509.086810	36
1303683509.087152	36
1303683509.087415	44
1303683509.095925	67
1303683509.096213	81
1303683509.096483	68
1303683509.096742	32
1303683509.097010	6
1303683509.103497	7
1303683509.103675	20
1303683509.103846	29
1303683509.104016	24
1303683509.112632	17
1303683509.112909	27
1303683509.113409	49
1303683509.113687	50
1303683509.113956	36
1303683509.122678	17
1303683509.122909	-5
1303683509.123183	-11
1303683509.123463	-7
1303683509.130316	1
1303683509.130714	16
1303683509.131154	25
1303683509.131706	22
1303683509.132063	11
1303683509.140591	9
1303683509.140840	23
1303683509.141102	35
1303683509.141379	32
1303683509.148030	21
1303683509.148564	19
1303683509.148819	19
1303683509.149087	17
1303683509.149362	10
1303683509.156272	-8
1303683509.156564	-8
1303683509.156856	-18
1303683509.157137	-5
1303683509.157619	8
1303683509.166290	10
1303683509.166878	16
1303683509.167114	28
1303683509.167462	40
1303683509.167729	44
1303683509.174391	51
1303683509.174699	53
1303683509.174905	49
1303683509.175093	39
1303683509.183802	26
1303683509.184060	16
1303683509.184350	8
1303683509.184615	8
1303683509.184884	21
1303683509.191356	24
1303683509.191748	24
1303683509.191983	29
1303683509.192269	37
1303683509.201712	44
1303683509.202095	49
1303683509.202425	33
1303683509.202744	21
1303683509.209334	23
1303683509.209658	42
1303683509.209971	72
1303683509.210282	88
1303683509.218939	75
1303683509.219254	56
1303683509.219573	42
1303683509.219895	26
1303683509.220207	6
1303683509.226851	-7
1303683509.227179	-7
1303683509.228051	-7
1303683509.228614	-9
1303683509.236416	3
1303683509.237703	23
1303683509.238064	39
1303683509.238386	40
1303683509.238787	22
1303683509.244619	2
1303683509.244937	2
1303683509.245276	10
1303683509.245697	21
1303683509.254469	25
1303683509.254798	23
1303683509.255118	24
1303683509.255436	38
1303683509.255749	52
1303683509.264932	49
1303683509.265523	32
1303683509.265843	21
1303683509.266227	25
1303683509.273052	33
1303683509.274433	36
1303683509.274819	55
1303683509.275145	66
1303683509.275499	43
1303683509.281795	19
1303683509.282114	5
1303683509.282434	1
1303683509.284660	1
1303683509.287522	3
1303683509.288020	21
1303683509.288338	43
1303683509.288657	59
1303683509.291300	58
1303683509.296485	50
1303683509.296806	45
1303683509.297121	35
1303683509.298192	16
1303683509.306216	1
1303683509.306680	-3
1303683509.307001	7
1303683509.307314	23
1303683509.307634	28
1303683509.314140	35
1303683509.314466	39
1303683509.314975	33
1303683509.315300	21
1303683509.324105	13
1303683509.324455	6
1303683509.324852	-7
1303683509.325166	-10
1303683509.325484	0
1303683509.330421	20
1303683509.330878	38
1303683509.331443	42
1303683509.331865	32
1303683509.339918	12
1303683509.340132	2
1303683509.340331	2
1303683509.340537	8
1303683509.342829	18
1303683509.349386	19
1303683509.349589	13
1303683509.349787	21
1303683509.349985	32
1303683509.358778	27
1303683509.359082	23
1303683509.359354	26
1303683509.359625	36
1303683509.362056	33
1303683509.366552	23
1303683509.366779	25
1303683509.366968	34
1303683509.367163	42
1303683509.375758	70
1303683509.375941	90
1303683509.376140	80
1303683509.376331	48
1303683509.378984	21
1303683509.383407	20
1303683509.383662	40
1303683509.383950	59
1303683509.384297	70
1303683509.393155	69
1303683509.393549	56
1303683509.393916	41
1303683509.394291	23
1303683509.396678	8
1303683509.403142	-3
1303683509.403446	-9
1303683509.403708	-13
1303683509.403978	-11
1303683509.410502	8
1303683509.410871	28
1303683509.411158	34
1303683509.411404	17
1303683509.411672	-10
1303683509.418300	-20
1303683509.418556	-10
1303683509.418908	0
1303683509.419261	0
1303683509.427902	-5
1303683509.428189	3
1303683509.430520	18
1303683509.430789	21
1303683509.431046	20
1303683509.437809	19
1303683509.438224	8
1303683509.438582	3
1303683509.438951	9
1303683509.445509	12
1303683509.445803	9
1303683509.446187	12
1303683509.446528	21
1303683509.446819	34
1303683509.453661	51
1303683509.454022	60
1303683509.454451	66
1303683509.454829	56
1303683509.463417	41
1303683509.463778	27
1303683509.464069	22
1303683509.464404	25
1303683509.464712	37
1303683509.471194	39
1303683509.471661	38
1303683509.471905	43
1303683509.472216	64
1303683509.480740	68
1303683509.481004	53
1303683509.481307	56
1303683509.481661	76
1303683509.481933	85
1303683509.488544	70
1303683509.488845	64
1303683509.489113	67
1303683509.489511	71
1303683509.498027	75
1303683509.498291	82
1303683509.498563	80
1303683509.498825	54
1303683509.499093	20
1303683509.507623	19
1303683509.507872	33
1303683509.508136	32
1303683509.508400	20
1303683509.514860	13
1303683509.515100	17
1303683509.515415	17
1303683509.515598	6
1303683509.515777	-21
1303683509.524385	-40
1303683509.524612	-42
1303683509.524825	-30
1303683509.525036	-10
1303683509.533605	5
1303683509.533909	3
1303683509.534248	-4
1303683509.534488	-3
1303683509.534766	-1
1303683509.541356	8
1303683509.541609	7
1303683509.541878	-4
1303683509.542141	-14
1303683509.550751	-23
1303683509.551006	-20
1303683509.551287	-4
1303683509.551555	12
1303683509.551825	16
1303683509.558294	7
1303683509.558672	8
1303683509.558944	9
1303683509.559259	7
1303683509.568491	7
1303683509.568940	11
1303683509.569239	22
1303683509.569507	33
1303683509.570252	42
1303683509.574864	50
1303683509.582593	60
1303683509.582784	73
1303683509.582964	72
1303683509.587650	59
1303683509.587873	44
1303683509.588079	25
1303683509.588426	18
1303683509.588641	36
1303683509.595188	57
1303683509.595405	72
1303683509.595629	76
1303683509.595848	77
1303683509.602945	70
1303683509.603378	49
1303683509.603646	28
1303683509.603840	25
1303683509.604021	32
1303683509.610531	48
1303683509.610712	59
1303683509.610918	61
1303683509.611137	61
1303683509.619125	65
1303683509.619431	70
1303683509.619707	70
1303683509.622071	58
1303683509.628567	59
1303683509.628948	69
1303683509.629310	71
1303683509.629624	74
1303683509.636342	73
1303683509.636596	65
1303683509.636823	54
1303683509.637176	43
1303683509.639527	35
1303683509.646164	28
1303683509.646484	21
1303683509.646781	21
1303683509.647087	28
1303683509.654243	34
1303683509.654465	35
1303683509.654674	35
1303683509.654890	32
1303683509.657307	22
1303683509.663929	20
1303683509.664200	23
1303683509.664488	25
1303683509.664753	27
1303683509.671694	26
1303683509.671992	26
1303683509.672385	29
1303683509.672621	27
1303683509.672904	18
1303683509.681568	11
1303683509.681950	4
1303683509.682266	-3
1303683509.682559	-1
1303683509.689557	3
1303683509.689754	3
1303683509.689946	10
1303683509.690459	27
1303683509.690854	40
1303683509.697556	35
1303683509.697877	28
1303683509.698180	22
1303683509.698466	11
1303683509.707165	10
1303683509.707558	22
1303683509.707844	38
1303683509.708106	41
1303683509.708367	29
1303683509.717696	22
1303683509.718118	21
1303683509.718341	21
1303683509.718556	35
1303683509.725176	37
1303683509.725536	25
1303683509.725953	19
1303683509.726251	18
1303683509.726546	21
1303683509.732962	40
1303683509.733164	66
1303683509.733364	64
1303683509.733570	26
1303683509.742043	-8
1303683509.742245	-2
1303683509.742449	20
1303683509.742647	21
1303683509.744945	5
1303683509.751352	0
1303683509.751580	9
1303683509.752039	26
1303683509.752559	37
1303683509.759403	43
1303683509.759969	48
1303683509.760299	39
1303683509.760641	28
1303683509.762948	29
1303683509.767399	34
1303683509.767604	28
1303683509.767784	32
1303683509.767952	42
1303683509.776867	44
1303683509.777335	41
1303683509.777663	43
1303683509.777983	49
1303683509.778295	41
1303683509.786981	41
1303683509.787296	53
1303683509.787614	52
1303683509.787925	41
1303683509.794579	33
1303683509.794893	28
1303683509.795204	34
1303683509.795521	33
1303683509.795831	20
1303683509.802414	1
1303683509.802733	-13
1303683509.803049	-25
1303683509.803365	-37
1303683509.811952	-43
1303683509.812268	-35
1303683509.812679	-17
1303683509.813047	-23
1303683509.813361	-49
1303683509.821974	-72
1303683509.822337	-81
1303683509.822664	-83
1303683509.822975	-88
1303683509.829479	-86
1303683509.829793	-68
1303683509.830112	-50
1303683509.830463	-34
1303683509.830847	-5
1303683509.837470	23
1303683509.837785	41
1303683509.838906	44
1303683509.839219	41
1303683509.846383	43
1303683509.846628	61
1303683509.846916	90
1303683509.847237	108
1303683509.847565	118
1303683509.856743	119
1303683509.857042	104
1303683509.857461	80
1303683509.857828	50
1303683509.864501	27
1303683509.864753	18
1303683509.864960	12
1303683509.865142	19
1303683509.865775	35
1303683509.872397	44
1303683509.872686	48
1303683509.872958	56
1303683509.873238	70
1303683509.882666	76
1303683509.882986	69
1303683509.883325	39
1303683509.883646	28
1303683509.883958	53
1303683509.890462	73
1303683509.891014	76
1303683509.891328	85
1303683509.891646	87
1303683509.900235	77
1303683509.900743	61
1303683509.901063	48
1303683509.901381	38
1303683509.901698	36
1303683509.908216	36
1303683509.908548	36
1303683509.908865	38
1303683509.909183	40
1303683509.917751	35
1303683509.918255	23
1303683509.918583	12
1303683509.918895	3
1303683509.919206	0
1303683509.925856	2
1303683509.926170	8
1303683509.926492	11
1303683509.926807	9
1303683509.933530	4
1303683509.933853	10
1303683509.934167	27
1303683509.934546	49
1303683509.934952	44
1303683509.943960	12
1303683509.944277	-5
1303683509.944546	-2
1303683509.944813	17
1303683509.951767	26
1303683509.952063	33
1303683509.952352	36
1303683509.952678	38
1303683509.952978	35
1303683509.959515	35
1303683509.959794	48
1303683509.960076	59
1303683509.960462	55
1303683509.969253	49
1303683509.969528	40
1303683509.969898	42
1303683509.970258	58
1303683509.970552	68
1303683509.979219	60
1303683509.979508	58
1303683509.979787	59
1303683509.980060	58
1303683509.987400	55
1303683509.987610	53
1303683509.987792	57
1303683509.987965	56
1303683509.990396	52
1303683509.994787	53
1303683509.995113	57
1303683509.995480	51
1303683509.995844	49
1303683510.004534	49
1303683510.004934	48
1303683510.005214	50
1303683510.006273	58
1303683510.006794	70
1303683510.013492	76
1303683510.013771	82
1303683510.014221	77
1303683510.014503	57
1303683510.021584	36
1303683510.022202	25
1303683510.022561	27
1303683510.022816	25
1303683510.023086	17
1303683510.029768	10
1303683510.030067	12
1303683510.030464	34
1303683510.030719	52
1303683510.039572	51
1303683510.039938	52
1303683510.040226	57
1303683510.040499	44
1303683510.040796	16
1303683510.047499	2
1303683510.047750	17
1303683510.048023	32
1303683510.048389	23
1303683510.057158	7
1303683510.057571	-4
1303683510.057829	-7
1303683510.058078	-5
1303683510.058370	-13
1303683510.065186	-29
1303683510.065577	-35
1303683510.065947	-19
1303683510.066319	-6
1303683510.073056	-6
1303683510.073904	0
1303683510.074260	17
1303683510.074529	28
1303683510.077119	20
1303683510.083893	5
1303683510.084984	3
1303683510.085390	16
1303683510.085755	34
1303683510.092328	42
1303683510.092696	56
1303683510.092987	73
1303683510.093377	82
1303683510.093745	72
1303683510.100280	49
1303683510.100666	34
1303683510.100940	37
1303683510.101248	40
1303683510.108372	39
1303683510.108656	35
1303683510.108937	37
1303683510.109290	41
1303683510.109613	40
1303683510.118273	32
1303683510.118653	21
1303683510.118916	10
1303683510.119199	4
1303683510.127806	-7
1303683510.128097	-23
1303683510.128425	-35
1303683510.128673	-43
1303683510.129074	-49
1303683510.135848	-37
1303683510.136264	-14
1303683510.136653	5
1303683510.136925	17
1303683510.143713	16
1303683510.144907	11
1303683510.145290	16
1303683510.145664	24
1303683510.148077	42
1303683510.152766	64
1303683510.153161	81
1303683510.153665	89
1303683510.154048	93
1303683510.162979	74
1303683510.163693	53
1303683510.163996	24
1303683510.164269	11
1303683510.171310	20
1303683510.171588	41
1303683510.171860	55
1303683510.172128	48
1303683510.178862	35
1303683510.179280	28
1303683510.179772	24
1303683510.180144	20
1303683510.180515	11
1303683510.189356	8
1303683510.189744	7
1303683510.190126	4
1303683510.190502	5
1303683510.197072	6
1303683510.197353	3
1303683510.197693	-4
1303683510.197954	-5
1303683510.204577	-20
1303683510.204880	-29
1303683510.205146	-34
1303683510.205458	-19
1303683510.214149	2
1303683510.214545	18
1303683510.214798	26
1303683510.215065	33
1303683510.215340	23
1303683510.224031	12
1303683510.224328	4
1303683510.224600	4
1303683510.224863	6
1303683510.231743	4
1303683510.232135	-1
1303683510.232506	-10
1303683510.232775	-10
1303683510.233054	6
1303683510.239957	39
1303683510.240574	56
1303683510.240819	40
1303683510.241109	11
1303683510.249907	-5
1303683510.250154	-4
1303683510.250426	7
1303683510.250664	9
1303683510.250963	-2
1303683510.257845	-18
1303683510.258239	-23
1303683510.258697	-25
1303683510.258916	-23
1303683510.265533	-22
1303683510.265817	-12
1303683510.266087	7
1303683510.266500	11
1303683510.266765	1
1303683510.275448	-6
1303683510.275838	-2
1303683510.276092	8
1303683510.276359	5
1303683510.283119	-23
1303683510.283760	-40
1303683510.284038	-21
1303683510.285557	10
1303683510.285962	27
1303683510.292935	28
1303683510.293195	27
1303683510.293447	27
1303683510.293731	24
1303683510.300578	23
1303683510.300987	27
1303683510.301544	18
1303683510.301800	-13
1303683510.302071	-39
1303683510.311183	-35
1303683510.311540	-10
1303683510.311847	18
1303683510.312079	27
1303683510.318838	11
1303683510.319119	0
1303683510.319555	1
1303683510.319812	-1
1303683510.320080	-9
1303683510.329204	-19
1303683510.329619	-6
1303683510.330902	23
1303683510.331176	40
1303683510.336060	28
1303683510.336503	16
1303683510.336900	8
1303683510.337278	18
1303683510.337681	35
1303683510.345053	39
1303683510.345412	23
1303683510.345753	8
1303683510.346008	0
1303683510.354862	22
1303683510.355257	19
1303683510.355693	11
1303683510.356057	13
1303683510.363241	8
1303683510.364220	3
1303683510.364691	6
1303683510.365041	16
1303683510.371694	27
1303683510.372026	44
1303683510.372322	64
